Fecha Ing Muestra,Muestra,Carta Camara,Fecha de Certificacion,Certificado,Fecha Factura,PtoVta,Letra,Numero Factura,Id,Razón Social,Laboratorios,Tipo analisis,Especies,Importe Solicitud
02-10-26,430609,2054,02-20-26,7669,02-24-26,4,FA,4584,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
02-10-26,430610,2054,02-20-26,7668,02-24-26,4,FA,4584,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
02-10-26,430611,2054,02-20-26,7667,02-24-26,4,FA,4584,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
02-10-26,430612,2054,02-20-26,7666,02-24-26,4,FA,4584,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
02-10-26,430613,2054,02-20-26,7665,02-24-26,4,FA,4584,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
02-10-26,430614,2054,02-20-26,7664,02-24-26,4,FA,4584,392,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
02-12-26,430696,2055,02-25-26,7711,03-04-26,4,FA,4618,62,NN,Semillas,Alfalfa,Alfalfa,$ 101000.00
02-12-26,430697,2055,03-11-26,7743,03-20-26,4,FA,4655,62,NN,Semillas,Agropiro,Agropiro,$ 58000.00
02-13-26,430699,2056,03-04-26,7732,03-04-26,4,FA,4623,104,NN,Semillas,Festuca,Festuca,$ 58000.00
02-13-26,430700,2056,02-27-26,7723,03-04-26,4,FA,4623,104,NN,Semillas,Festuca,Festuca,$ 43000.00
02-13-26,430704,2057,03-17-26,7753,03-20-26,4,FA,4658,4281,NN,Semillas,Gatton Panic,Gatton Panic,$ 100000.00
02-20-26,430858,2059,03-02-26,7729,03-04-26,4,FA,4617,1328,NN,Semillas,Crotalaria,Crotalaria,$ 58000.00
02-20-26,430859,2059,03-02-26,7728,03-04-26,4,FA,4617,1328,NN,Semillas,Crotalaria,Crotalaria,$ 58000.00
02-20-26,430860,2058,03-05-26,7735,03-20-26,4,FA,4655,62,NN,Semillas,Semilla Vital,Alfalfa,$ 100000.00
02-20-26,430861,2058,03-05-26,7734,03-20-26,4,FA,4655,62,NN,Semillas,Semilla Vital,Alfalfa,$ 100000.00
02-20-26,430862,2058,03-05-26,7733,03-20-26,4,FA,4655,62,NN,Semillas,Alfalfa,Alfalfa,$ 58000.00
02-20-26,430863,2058,03-02-26,7731,03-04-26,4,FA,4618,62,NN,Semillas,Melilotus Albus,Melilotus Albus,$ 101000.00
02-20-26,430864,2058,03-02-26,7730,03-04-26,4,FA,4618,62,NN,Semillas,Melilotus Albus,Melilotus Albus,$ 101000.00
02-20-26,430875,2060,03-05-26,7737,03-20-26,4,FA,4651,4721,NN,Semillas,Fuerza Total,Avena Blanca / Amarilla/ Byzantina,$ 70000.00
02-23-26,430877,2061,03-05-26,7736,03-20-26,4,FA,4659,2296,NN,Semillas,Fuerza Total,Centeno,$ 70000.00
02-23-26,430878,2062,02-27-26,7725,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430879,2062,02-25-26,7710,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430880,2062,02-25-26,7709,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430881,2062,02-25-26,7708,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430882,2062,02-26-26,7714,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430883,2062,02-27-26,7724,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430884,2062,02-26-26,7713,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430885,2062,02-26-26,7712,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 62000.00
02-23-26,430886,2063,02-26-26,7722,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430887,2063,02-26-26,7721,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430888,2063,02-26-26,7720,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430889,2063,02-26-26,7719,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430890,2063,02-26-26,7718,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430891,2063,02-26-26,7717,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430892,2063,02-26-26,7716,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-23-26,430893,2063,02-26-26,7715,03-04-26,4,FA,4622,5082,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
02-24-26,430975,2064,03-06-26,7739,03-20-26,4,FA,4656,6049,NN,Semillas,Centeno,Centeno,$ 58000.00
02-24-26,430976,2064,03-06-26,7738,03-20-26,4,FA,4656,6049,NN,Semillas,Centeno,Centeno,$ 58000.00
02-25-26,430977,2065,03-25-26,7767,03-27-26,4,FA,4672,1724,NN,Semillas,Panicum Coloratum,Panicum Coloratum,$ 58000.00
02-26-26,431085,2066,03-12-26,7744,03-30-26,4,FA,4681,6056,NN,Semillas,Fuerza Total,Avena Blanca / Amarilla/ Byzantina,$ 140000.00
03-02-26,431102,2067,03-10-26,7740,03-20-26,4,FA,4651,4721,NN,Semillas,Trigo,Trigo,$ 58000.00
03-02-26,431103,2067,03-17-26,7754,03-20-26,4,FA,4651,4721,NN,Semillas,Alfalfa,Alfalfa,$ 58000.00
03-02-26,431111,2068,03-11-26,7742,03-20-26,4,FA,4660,700,NN,Semillas,Fuerza Total,Garbanzo,$ 70000.00
03-02-26,431112,2069,03-10-26,7741,03-20-26,4,FA,4652,2911,NN,Semillas,Maíz,Maíz,$ 58000.00
03-03-26,431168,2070,03-13-26,7746,03-20-26,4,FA,4663,908,NN,Semillas,Fuerza Total,Centeno,$ 70000.00
03-03-26,431169,2070,03-13-26,7745,03-20-26,4,FA,4663,908,NN,Semillas,Fuerza Total Curado,Trigo,$ 80000.00
03-03-26,431170,2071,03-18-26,7757,03-20-26,4,FA,4655,62,NN,Semillas,Semilla Vital,Lotus Tenuis,$ 100000.00
03-03-26,431171,2071,03-27-26,7768,04-09-26,4,FA,4700,62,NN,Semillas,Semilla Vital,Agropiro,$ 100000.00
03-03-26,431172,2071,03-27-26,7769,04-09-26,4,FA,4700,62,NN,Semillas,Pasto Ovillo,Pasto Ovillo,$ 58000.00
03-04-26,431230,2072,03-16-26,7751,03-20-26,4,FA,4662,4329,NN,Semillas,Centeno,Centeno,$ 58000.00
03-04-26,431231,2073,03-16-26,7750,03-20-26,4,FA,4654,4557,NN,Semillas,Centeno,Centeno,$ 58000.00
03-04-26,431232,2073,03-16-26,7749,03-20-26,4,FA,4654,4557,NN,Semillas,Centeno,Centeno,$ 58000.00
03-04-26,431233,2074,03-13-26,7747,03-20-26,4,FA,4653,2853,NN,Semillas,Garbanzo,Garbanzo,$ 119000.00
03-05-26,431316,2075,03-16-26,7752,03-20-26,4,FA,4661,4982,NN,Semillas,Centeno,Centeno,$ 58000.00
03-06-26,431326,2076,03-13-26,7748,03-20-26,4,FA,4655,62,NN,Semillas,Maíz,Maíz,$ 58000.00
03-09-26,431330,2077,04-09-26,7783,04-16-26,4,FA,4720,2390,NN,Semillas,Semilla Vital,Buffel Grass,$ 100000.00
03-12-26,431522,2078,03-20-26,7759,03-27-26,4,FA,4675,908,NN,Semillas,Trigo,Trigo,$ 61000.00
03-12-26,431525,2079,03-18-26,7756,03-20-26,4,FA,4657,2390,NN,Semillas,Buffel Grass,Buffel Grass,$ 62000.00
03-12-26,431526,2080,04-13-26,7794,04-16-26,4,FA,4721,4721,NN,Semillas,Gatton Panic,Gatton Panic,$ 100000.00
03-12-26,431527,2080,04-13-26,7793,04-16-26,4,FA,4721,4721,NN,Semillas,Gatton Panic,Gatton Panic,$ 100000.00
03-12-26,431528,2081,03-20-26,7761,03-27-26,4,FA,4676,981,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
03-12-26,431529,2081,03-20-26,7760,03-27-26,4,FA,4676,981,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
03-12-26,431530,2082,03-23-26,7762,03-27-26,4,FA,4673,4329,NN,Semillas,Cebada,Cebada,$ 119000.00
03-17-26,431561,2083,03-30-26,7778,04-09-26,4,FA,4700,62,NN,Semillas,Alfalfa,Alfalfa,$ 58000.00
03-17-26,431562,2083,03-18-26,7758,03-20-26,4,FA,4655,62,NN,Semillas,Alfalfa,Alfalfa,$ 43000.00
03-17-26,431563,2083,04-10-26,7791,04-16-26,4,FA,4718,62,NN,Semillas,Agropiro,Agropiro,$ 58000.00
03-18-26,431674,2085,04-20-26,7821,04-21-26,4,FA,4738,104,NN,Semillas,Gatton Panic,Gatton Panic,$ 100000.00
03-18-26,431675,2085,04-20-26,7820,04-21-26,4,FA,4738,104,NN,Semillas,Gatton Panic,Gatton Panic,$ 100000.00
03-18-26,431676,2085,03-23-26,7764,03-27-26,4,FA,4674,104,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
03-18-26,431677,2085,03-23-26,7763,03-27-26,4,FA,4674,104,NN,Semillas,Gatton Panic,Gatton Panic,$ 43000.00
03-19-26,431785,2087,03-23-26,7766,03-27-26,4,FA,4674,104,NN,Semillas,Festuca,Festuca,$ 43000.00
03-19-26,431786,2087,03-23-26,7765,03-27-26,4,FA,4674,104,NN,Semillas,Festuca,Festuca,$ 43000.00
03-19-26,431787,2087,03-27-26,7771,04-09-26,4,FA,4701,104,NN,Semillas,Festuca,Festuca,$ 61000.00
03-19-26,431788,2087,03-27-26,7770,04-09-26,4,FA,4701,104,NN,Semillas,Festuca,Festuca,$ 61000.00
03-30-26,431917,2089,04-06-26,7782,04-09-26,4,FB,77,6057,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 58000.00
03-30-26,431918,2089,04-06-26,7781,04-09-26,4,FB,77,6057,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 58000.00
03-25-26,431928,2088,04-01-26,7780,04-09-26,4,FA,4702,1286,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
03-25-26,431929,2088,04-01-26,7779,04-09-26,4,FA,4702,1286,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
03-31-26,432067,2091,04-09-26,7788,04-16-26,4,FA,4723,1172,NN,Semillas,Fuerza Total Curado,Garbanzo,$ 80000.00
03-31-26,432068,2091,04-09-26,7787,04-16-26,4,FA,4723,1172,NN,Semillas,Fuerza Total Curado,Garbanzo,$ 80000.00
03-31-26,432069,2091,04-09-26,7786,04-16-26,4,FA,4723,1172,NN,Semillas,Fuerza Total Curado,Garbanzo,$ 80000.00
03-31-26,432070,2091,04-09-26,7785,04-16-26,4,FA,4723,1172,NN,Semillas,Fuerza Total Curado,Garbanzo,$ 80000.00
03-31-26,432071,2091,04-09-26,7784,04-16-26,4,FA,4723,1172,NN,Semillas,Fuerza Total Curado,Garbanzo,$ 80000.00
03-31-26,432072,2090,04-16-26,7804,04-16-26,4,FA,4718,62,NN,Semillas,Alfalfa,Alfalfa,$ 101000.00
03-31-26,432073,2090,04-16-26,7803,04-16-26,4,FA,4718,62,NN,Semillas,Alfalfa,Alfalfa,$ 101000.00
03-31-26,432074,2090,04-17-26,7818,04-21-26,4,FA,4733,62,NN,Semillas,Pasto Lloron,Pasto Lloron,$ 58000.00
03-31-26,432075,2090,04-13-26,7792,04-16-26,4,FA,4718,62,NN,Semillas,Centeno,Centeno,$ 101000.00
03-31-26,432076,2090,04-27-26,7850,05-05-26,4,FA,4765,62,NN,Semillas,Pasto Ovillo,Pasto Ovillo,$ 58000.00
03-31-26,432077,2090,04-16-26,7805,04-16-26,4,FA,4718,62,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 58000.00
04-01-26,432081,2092,04-22-26,7833,04-27-26,4,FA,4753,104,NN,Semillas,Semilla Vital Megatérmicas,Urochloa Ruziziensis,$ 100000.00
04-01-26,432088,2094,04-14-26,7799,04-16-26,4,FA,4716,3660,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-01-26,432089,2093,04-14-26,7798,04-16-26,4,FA,4724,3941,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-01-26,432090,2093,04-14-26,7797,04-16-26,4,FA,4724,3941,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-01-26,432091,2093,04-14-26,7796,04-16-26,4,FA,4724,3941,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-01-26,432092,2093,04-14-26,7795,04-16-26,4,FA,4724,3941,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-07-26,432133,2096,04-20-26,7822,04-21-26,4,FA,4733,62,NN,Semillas,Melilotus Albus,Melilotus Albus,$ 58000.00
04-07-26,432134,2096,04-24-26,7843,05-05-26,4,FA,4765,62,NN,Semillas,Lotus Corniculatus,Lotus Corniculatus,$ 58000.00
04-07-26,432135,2096,04-23-26,7839,04-27-26,4,FA,4757,62,NN,Semillas,Alfalfa,Alfalfa,$ 101000.00
04-07-26,432136,2096,04-23-26,7840,04-27-26,4,FA,4757,62,NN,Semillas,Trebol Rojo,Trebol Rojo,$ 58000.00
04-07-26,432152,2095,04-15-26,7802,04-16-26,4,FA,4722,3243,NN,Semillas,Fuerza Total Curado,Trigo,$ 80000.00
04-07-26,432153,2095,04-15-26,7801,04-16-26,4,FA,4722,3243,NN,Semillas,Trigo,Trigo,$ 58000.00
04-07-26,432154,2097,04-20-26,7819,04-21-26,4,FA,4736,109,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 101000.00
04-08-26,432155,2098,04-16-26,7810,04-16-26,4,FA,4717,4557,NN,Semillas,Garbanzo,Garbanzo,$ 58000.00
04-08-26,432156,2098,04-16-26,7809,04-16-26,4,FA,4717,4557,NN,Semillas,Garbanzo,Garbanzo,$ 61000.00
04-08-26,432157,2098,04-16-26,7808,04-16-26,4,FA,4717,4557,NN,Semillas,Garbanzo,Garbanzo,$ 58000.00
04-08-26,432158,2098,04-16-26,7807,04-16-26,4,FA,4717,4557,NN,Semillas,Garbanzo,Garbanzo,$ 61000.00
04-08-26,432185,2099,04-09-26,7790,04-16-26,4,FA,4719,392,NN,Semillas,Soja,Soja,$ 62000.00
04-08-26,432186,2099,04-09-26,7789,04-16-26,4,FA,4719,392,NN,Semillas,Soja,Soja,$ 62000.00
04-09-26,432187,2100,04-16-26,7806,04-16-26,4,FA,4715,2911,NN,Semillas,Maíz,Maíz,$ 58000.00
04-09-26,432188,2101,04-17-26,7811,04-21-26,4,FA,4737,3302,NN,Semillas,Poder Curado + Peso,Trigo,$ 82000.00
04-09-26,432189,2102,04-20-26,7823,04-21-26,4,FA,4732,4557,NN,Semillas,Centeno,Centeno,$ 58000.00
04-10-26,432198,2104,04-17-26,7816,04-21-26,4,FA,4734,392,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-10-26,432199,2104,04-17-26,7815,04-21-26,4,FA,4734,392,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-10-26,432200,2104,04-17-26,7814,04-21-26,4,FA,4734,392,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-10-26,432201,2104,04-21-26,7824,04-27-26,4,FA,4754,392,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-10-26,432246,2105,04-17-26,7817,04-21-26,4,FA,4739,981,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-13-26,432250,2108,04-21-26,7832,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432251,2108,04-21-26,7831,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432252,2108,04-21-26,7830,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432253,2108,04-21-26,7829,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432254,2108,04-21-26,7828,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432255,2108,04-21-26,7827,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432256,2108,04-21-26,7826,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432257,2108,04-21-26,7825,04-27-26,4,FA,4754,392,NN,Semillas,Trigo,Trigo,$ 91000.00
04-13-26,432258,2106,04-27-26,7849,05-05-26,4,FA,4773,4721,NN,Semillas,Fuerza Total,Avena Blanca / Amarilla/ Byzantina,$ 70000.00
04-13-26,432259,2106,04-14-26,7800,04-16-26,4,FA,4714,4721,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,$ 62000.00
04-13-26,432260,2107,04-24-26,7845,05-05-26,4,FA,4775,5158,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-13-26,432261,2107,04-24-26,7844,05-05-26,4,FA,4775,5158,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-13-26,432262,2109,04-23-26,7838,04-27-26,4,FA,4755,2551,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 8400.00
04-13-26,432263,2109,04-23-26,7837,04-27-26,4,FA,4755,2551,NN,Semillas,Convenio Syngenta Trigo,Trigo,$ 84000.00
04-14-26,432271,2110,04-22-26,7836,04-27-26,4,FA,4756,2552,NN,Semillas,Soja,Soja,$ 58000.00
04-14-26,432272,2110,04-22-26,7835,04-27-26,4,FA,4756,2552,NN,Semillas,Soja,Soja,$ 58000.00
04-14-26,432273,2110,04-22-26,7834,04-27-26,4,FA,4756,2552,NN,Semillas,Soja,Soja,$ 58000.00
04-23-26,432458,2121,04-24-26,7842,05-05-26,4,FA,4776,6059,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 91000.00
04-17-26,432468,2111,05-12-26,7893,05-15-26,4,FA,4801,2211,NN,Semillas,Semilla Vital,Coriandro,$ 100000.00
04-17-26,432469,2112,04-24-26,7846,05-05-26,4,FA,4774,5087,NN,Semillas,Doble Poder,Trigo,$ 61000.00
04-17-26,432470,2113,04-30-26,7879,05-05-26,4,FA,4765,62,NN,Semillas,Cold Test,Maíz,$ 90000.00
04-17-26,432471,2113,04-30-26,7878,05-05-26,4,FA,4765,62,NN,Semillas,Cold Test,Maíz,$ 90000.00
04-17-26,432472,2113,04-30-26,7877,05-05-26,4,FA,4765,62,NN,Semillas,Cold Test,Maíz,$ 90000.00
04-17-26,432473,2113,04-30-26,7876,05-05-26,4,FA,4765,62,NN,Semillas,Cold Test,Maíz,$ 90000.00
04-17-26,432474,2114,04-24-26,7848,05-05-26,4,FA,4777,6060,NN,Semillas,Semilla Vital,Trigo,$ 100000.00
04-17-26,432475,2114,04-24-26,7847,05-05-26,4,FA,4777,6060,NN,Semillas,Semilla Vital,Trigo,$ 100000.00
04-21-26,432484,2115,04-29-26,7867,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432485,2115,04-29-26,7866,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432486,2115,04-29-26,7865,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432487,2115,04-29-26,7864,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432488,2115,04-29-26,7863,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432489,2115,04-29-26,7862,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432490,2115,04-29-26,7861,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432491,2115,04-29-26,7860,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432492,2115,04-29-26,7859,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432493,2115,04-29-26,7858,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432494,2115,04-29-26,7857,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432495,2115,04-29-26,7856,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432496,2115,04-29-26,7855,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432497,2115,04-29-26,7854,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432498,2115,04-29-26,7853,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432499,2115,04-29-26,7852,05-05-26,4,FA,4767,522,NN,Semillas,Trigo,Trigo,$ 46000.00
04-21-26,432500,2116,04-30-26,7872,05-05-26,4,FA,4767,522,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-21-26,432501,2116,04-30-26,7871,05-05-26,4,FA,4767,522,NN,Semillas,Fuerza Total,Trigo,$ 70000.00
04-21-26,432509,2117,04-29-26,7851,05-05-26,4,FA,4770,3659,NN,Semillas,Fuerza Total,Garbanzo,$ 77000.00
04-22-26,432542,2118,04-30-26,7869,05-05-26,4,FA,4768,1328,NN,Semillas,Garbanzo,Garbanzo,$ 64000.00
04-22-26,432543,2118,04-30-26,7868,05-05-26,4,FA,4768,1328,NN,Semillas,Garbanzo,Garbanzo,$ 67000.00
04-22-26,432547,2119,04-30-26,7870,05-05-26,4,FA,4772,4557,NN,Semillas,Trigo,Trigo,$ 64000.00
04-22-26,432548,2119,05-04-26,7880,05-05-26,4,FA,4772,4557,NN,Semillas,Centeno,Centeno,$ 64000.00
04-22-26,432550,2120,04-30-26,7873,05-05-26,4,FA,4766,392,NN,Semillas,Doble Poder,Soja,$ 67000.00
04-22-26,432551,2120,04-23-26,7841,04-27-26,4,FA,4754,392,NN,Semillas,Soja,Soja,$ 68000.00
04-24-26,432679,2122,05-05-26,7882,05-05-26,4,FA,4769,1864,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 100000.00
04-24-26,432680,2122,05-05-26,7881,05-05-26,4,FA,4769,1864,NN,Semillas,Calidad Trigo/Soja,Trigo,$ 100000.00
04-24-26,432681,2123,04-30-26,7875,05-05-26,4,FA,4771,4329,NN,Semillas,Soja,Soja,$ 64000.00
04-24-26,432682,2123,04-30-26,7874,05-05-26,4,FA,4771,4329,NN,Semillas,Soja,Soja,$ 64000.00
05-18-26,432701,2149,05-21-26,7931,05-28-26,4,FA,4833,4149,NN,Semillas,Alpiste,Alpiste,$ 64000.00
04-29-26,432718,2124,05-07-26,7883,05-15-26,4,FA,4800,4943,NN,Semillas,Soja,Soja,$ 50000.00
04-30-26,432817,2125,05-11-26,7891,05-15-26,4,FA,4794,62,NN,Semillas,Centeno,Centeno,$ 64000.00
04-30-26,432818,2125,05-11-26,7890,05-15-26,4,FA,4794,62,NN,Semillas,Centeno,Centeno,$ 64000.00
04-30-26,432819,2125,05-14-26,7907,05-15-26,4,FA,4794,62,NN,Semillas,Alfalfa,Alfalfa,$ 111000.00
04-30-26,432826,2126,05-08-26,7889,05-15-26,4,FA,4793,4557,NN,Semillas,Trigo,Trigo,$ 67000.00
04-30-26,432827,2126,05-08-26,7888,05-15-26,4,FA,4793,4557,NN,Semillas,Trigo,Trigo,$ 67000.00
04-30-26,432828,2126,05-08-26,7887,05-15-26,4,FA,4793,4557,NN,Semillas,Trigo,Trigo,$ 104000.00
04-30-26,432829,2126,05-08-26,7886,05-15-26,4,FA,4793,4557,NN,Semillas,Trigo,Trigo,$ 67000.00
04-30-26,432830,2126,05-08-26,7885,05-15-26,4,FA,4793,4557,NN,Semillas,Trigo,Trigo,$ 67000.00
04-30-26,432831,2126,05-08-26,7884,05-15-26,4,FA,4793,4557,NN,Semillas,Trigo,Trigo,$ 67000.00
05-04-26,432837,2127,05-12-26,7892,05-15-26,4,FA,4795,2269,NN,Semillas,Garbanzo,Garbanzo,$ 67000.00
05-05-26,432838,2128,05-13-26,7896,05-15-26,4,FA,4793,4557,NN,Semillas,Fuerza Total,Trigo,$ 77000.00
05-05-26,432839,2128,05-13-26,7895,05-15-26,4,FA,4793,4557,NN,Semillas,Fuerza Total Curado,Trigo,$ 88000.00
05-05-26,432840,2129,05-13-26,7894,05-15-26,4,FA,4799,4329,NN,Semillas,Soja,Soja,$ 50000.00
05-05-26,432841,2130,05-14-26,7906,05-15-26,4,FA,4802,981,NN,Semillas,Fuerza Total,Soja,$ 77000.00
05-05-26,432842,2130,05-14-26,7905,05-15-26,4,FA,4802,981,NN,Semillas,Fuerza Total,Soja,$ 77000.00
05-05-26,432843,2130,05-14-26,7904,05-15-26,4,FA,4802,981,NN,Semillas,Fuerza Total,Soja,$ 77000.00
05-06-26,432844,2131,05-14-26,7901,05-15-26,4,FA,4797,522,NN,Semillas,Trigo,Trigo,$ 50000.00
05-06-26,432845,2131,05-14-26,7900,05-15-26,4,FA,4797,522,NN,Semillas,Trigo,Trigo,$ 50000.00
05-06-26,432846,2131,05-14-26,7899,05-15-26,4,FA,4797,522,NN,Semillas,Trigo,Trigo,$ 50000.00
05-06-26,432847,2131,05-14-26,7898,05-15-26,4,FA,4797,522,NN,Semillas,Trigo,Trigo,$ 50000.00
05-06-26,432848,2131,05-14-26,7897,05-15-26,4,FA,4797,522,NN,Semillas,Trigo,Trigo,$ 50000.00
05-06-26,432849,2132,05-14-26,7902,05-15-26,4,FA,4796,4664,NN,Semillas,Soja,Soja,$ 100000.00
05-06-26,432850,2133,05-14-26,7903,05-15-26,4,FA,4798,3302,NN,Semillas,Trigo,Trigo,$ 67000.00
05-07-26,432942,2134,05-15-26,7909,05-20-26,4,FA,4805,25,NN,Semillas,Trigo,Trigo,$ 100000.00
05-08-26,432980,2135,05-15-26,7908,05-20-26,4,FA,4806,4715,NN,Semillas,Soja,Soja,$ 100000.00
05-11-26,432981,2136,05-19-26,7911,05-20-26,4,FA,4804,4557,NN,Semillas,Doble Poder,Trigo,$ 67000.00
05-11-26,432982,2136,05-19-26,7910,05-20-26,4,FA,4804,4557,NN,Semillas,Doble Poder,Trigo,$ 67000.00
05-11-26,432983,2137,05-21-26,7935,05-28-26,4,FA,4831,392,NN,Semillas,Trigo,Trigo,$ 84000.00
05-11-26,432984,2137,05-21-26,7934,05-28-26,4,FA,4831,392,NN,Semillas,Trigo,Trigo,$ 84000.00
05-11-26,432985,2137,05-21-26,7933,05-28-26,4,FA,4831,392,NN,Semillas,Trigo,Trigo,$ 84000.00
05-11-26,432986,2137,05-21-26,7932,05-28-26,4,FA,4831,392,NN,Semillas,Trigo,Trigo,$ 84000.00
05-11-26,433001,2138,05-22-26,7937,05-28-26,4,FA,4830,2081,NN,Semillas,Centeno,Centeno,$ 64000.00
05-11-26,433002,2138,05-20-26,7912,05-28-26,4,FA,4830,2081,NN,Semillas,Soja,Soja,$ 64000.00
