fecha_ing_muestra,id_muestra,carta_camara,fecha_de_certificacion,certificado,fecha_factura,ptovta,letra,numero_factura,id_cliente,razon_social,laboratorios,tipo_analisis,especies,importe_solicitud,anio
2025-03-10,418249,1686.0,2025-03-11,6196,2025-03-13,4,FA,3775,104,NN,Semillas,Centeno,Centeno,51000.0,2025
2025-03-10,418250,1686.0,2025-03-11,6195,2025-03-13,4,FA,3775,104,NN,Semillas,Centeno,Centeno,51000.0,2025
2025-03-10,418251,1686.0,2025-03-11,6194,2025-03-13,4,FA,3775,104,NN,Semillas,Centeno,Centeno,51000.0,2025
2025-03-10,418329,1680.0,2025-03-11,6200,2025-03-13,4,FA,3772,4557,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-21,418498,1703.0,2025-03-21,6269,2025-03-26,4,FA,3800,62,NN,Semillas,Semilla Vital Megatérmicas,Urochloa Ruziziensis,82000.0,2025
2025-03-21,418499,1703.0,2025-03-21,6270,2025-03-26,4,FA,3800,62,NN,Semillas,Semilla Vital Megatérmicas,Urochloa Brizantha,82000.0,2025
2025-03-21,418500,1703.0,2025-03-21,6271,2025-03-26,4,FA,3800,62,NN,Semillas,Semilla Vital Megatérmicas,Urochloa Ruziziensis,82000.0,2025
2025-03-20,418501,1700.0,2025-03-20,6250,2025-03-26,4,FA,3799,6002,NN,Semillas,Garbanzo,Garbanzo,47900.0,2025
2025-03-20,418502,1700.0,2025-03-20,6249,2025-03-26,4,FA,3799,6002,NN,Semillas,Garbanzo,Garbanzo,47899.999,2025
2025-03-20,418503,1700.0,2025-03-20,6248,2025-03-26,4,FA,3799,6002,NN,Semillas,Garbanzo,Garbanzo,47900.0,2025
2025-03-20,418504,1700.0,2025-03-20,6247,2025-03-26,4,FA,3799,6002,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-20,418505,1700.0,2025-03-20,6246,2025-03-26,4,FA,3799,6002,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-20,418506,1700.0,2025-03-20,6245,2025-03-26,4,FA,3799,6002,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-10,418507,1681.0,2025-03-11,6202,2025-03-13,4,FA,3776,981,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-10,418508,1681.0,2025-03-11,6201,2025-03-13,4,FA,3776,981,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-10,418509,1683.0,2025-03-11,6208,2025-03-13,4,FA,3770,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-10,418510,1683.0,2025-03-11,6207,2025-03-13,4,FA,3770,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-10,418511,1683.0,2025-03-11,6206,2025-03-13,4,FA,3770,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-10,418512,1683.0,2025-03-11,6205,2025-03-13,4,FA,3770,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-10,418513,1683.0,2025-03-11,6204,2025-03-13,4,FA,3770,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-10,418514,1683.0,2025-03-11,6203,2025-03-13,4,FA,3770,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-10,418517,1687.0,2025-03-12,6229,2025-03-13,4,FA,3772,4557,NN,Semillas,Trigo,Trigo,47900.0,2025
2025-03-10,418518,1687.0,2025-03-12,6228,2025-03-13,4,FA,3772,4557,NN,Semillas,Trigo,Trigo,47900.0,2025
2025-03-10,418760,1682.0,2025-03-13,6232,2025-03-26,4,FA,3805,3243,NN,Semillas,Calidad Trigo/Soja,Trigo,75000.0,2025
2025-03-10,418761,1682.0,2025-03-18,6237,2025-03-26,4,FA,3805,3243,NN,Semillas,Calidad Trigo/Soja,Trigo,75000.0,2025
2025-03-13,418795,1692.0,2025-03-13,6231,2025-03-13,4,FA,3770,1328,NN,Semillas,Urocloa,Urocloa,51000.0,2025
2025-03-13,418796,1692.0,2025-03-13,6230,2025-03-13,4,FA,3770,1328,NN,Semillas,Urocloa,Urocloa,51000.0,2025
2025-03-10,418800,1674.0,2025-03-18,6234,2025-03-26,4,FA,3798,2853,NN,Semillas,Fuerza Total,Garbanzo,57100.0,2025
2025-03-10,418801,1674.0,2025-03-18,6233,2025-03-26,4,FA,3798,2853,NN,Semillas,Fuerza Total,Garbanzo,57100.0,2025
2025-03-10,418802,1674.0,2025-03-18,6236,2025-03-26,4,FA,3798,2853,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-10,418803,1674.0,2025-03-18,6235,2025-03-26,4,FA,3798,2853,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-10,418804,1675.0,2025-03-20,6240,2025-03-26,4,FA,3801,772,NN,Semillas,Semilla Vital,Alfalfa,82000.0,2025
2025-03-12,418895,1690.0,2025-03-20,6244,2025-03-26,4,FA,3802,5167,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-12,418896,1690.0,2025-03-20,6242,2025-03-26,4,FA,3802,5167,NN,Semillas,Trigo,Trigo,37800.0,2025
2025-03-12,418897,1690.0,2025-03-20,6243,2025-03-26,4,FA,3802,5167,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-12,418898,1690.0,2025-03-20,6241,2025-03-26,4,FA,3802,5167,NN,Semillas,Trigo,Trigo,37800.0,2025
2025-03-11,418899,1688.0,2025-03-21,6258,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418900,1688.0,2025-03-21,6257,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418901,1688.0,2025-03-21,6256,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418902,1688.0,2025-03-21,6255,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418903,1688.0,2025-03-21,6254,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418904,1688.0,2025-03-21,6253,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418905,1688.0,2025-03-21,6252,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418906,1688.0,2025-03-21,6251,2025-03-26,4,FA,3804,700,NN,Semillas,Trigo,Trigo,50400.0,2025
2025-03-11,418907,1688.0,2025-03-19,6239,2025-03-26,4,FA,3804,700,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-11,418908,1688.0,2025-03-19,6238,2025-03-26,4,FA,3804,700,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-12,418937,1689.0,2025-03-27,6275,2025-01-04,4,FA,3818,62,NN,Semillas,Semilla Vital,Avena Strigosa,82000.0,2025
2025-03-12,418938,1689.0,2025-03-27,6274,2025-01-04,4,FA,3818,62,NN,Semillas,Semilla Vital,Avena Strigosa,82000.0,2025
2025-03-13,418953,1691.0,2025-03-21,6260,2025-03-26,4,FA,3807,2211,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-13,418954,1691.0,2025-03-21,6259,2025-03-26,4,FA,3807,2211,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-14,419207,1693.0,2025-03-21,6266,2025-03-26,4,FA,3803,1286,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-14,419208,1693.0,2025-03-21,6265,2025-03-26,4,FA,3803,1286,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-14,419209,1693.0,2025-03-21,6264,2025-03-26,4,FA,3803,1286,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-14,419210,1693.0,2025-03-21,6263,2025-03-26,4,FA,3803,1286,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-14,419211,1693.0,2025-03-21,6262,2025-03-26,4,FA,3803,1286,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-14,419212,1693.0,2025-03-21,6261,2025-03-26,4,FA,3803,1286,NN,Semillas,Fuerza Total,Trigo,57100.0,2025
2025-03-14,419213,1694.0,2025-03-21,6268,2025-03-26,4,FA,3806,1171,NN,Semillas,Trigo,Trigo,47900.0,2025
2025-03-14,419214,1694.0,2025-03-21,6267,2025-03-26,4,FA,3806,1171,NN,Semillas,Trigo,Trigo,47900.0,2025
2025-03-14,419215,1694.0,2025-03-28,6276,2025-01-04,4,FA,3821,1171,NN,Semillas,Alfalfa,Alfalfa,50400.0,2025
2025-03-18,419269,1696.0,2025-03-28,6277,2025-01-04,4,FA,3820,4329,NN,Semillas,Cebada,Cebada,47900.0,2025
2025-03-18,419270,1696.0,2025-03-28,6278,2025-01-04,4,FA,3820,4329,NN,Semillas,Centeno,Centeno,47900.0,2025
2025-03-18,419271,1697.0,2025-03-31,6286,2025-01-04,4,FA,3818,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-18,419272,1697.0,2025-03-31,6285,2025-01-04,4,FA,3818,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-18,419273,1697.0,2025-03-31,6284,2025-01-04,4,FA,3818,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-18,419274,1697.0,2025-03-31,6283,2025-01-04,4,FA,3818,62,NN,Semillas,Alfalfa,Alfalfa,47900.0,2025
2025-03-18,419275,1697.0,2025-03-31,6282,2025-01-04,4,FA,3818,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-18,419276,1697.0,2025-04-01,6299,2025-04-04,4,FA,3830,62,NN,Semillas,Lotus Corniculatus,Lotus Corniculatus,47900.0,2025
2025-03-18,419277,1697.0,2025-04-11,6332,2025-04-14,4,FA,3848,62,NN,Semillas,Semilla Vital,Agropiro,82000.0,2025
2025-03-19,419526,1698.0,2025-03-27,6273,2025-01-04,4,FA,3819,1518,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-19,419527,1698.0,2025-03-27,6272,2025-01-04,4,FA,3819,1518,NN,Semillas,Garbanzo,Garbanzo,50400.0,2025
2025-03-19,419528,1699.0,2025-03-31,6281,2025-01-04,4,FA,3818,62,NN,Semillas,Melilotus Albus,Melilotus Albus,117800.0,2025
2025-03-19,419529,1699.0,2025-03-31,6280,2025-01-04,4,FA,3818,62,NN,Semillas,Melilotus Albus,Melilotus Albus,117800.0,2025
2025-03-21,419605,1701.0,2025-04-01,6288,2025-04-04,4,FA,3835,4628,NN,Semillas,Poder + Peso,Trigo Candeal,58200.0,2025
2025-03-21,419606,1701.0,2025-04-01,6287,2025-04-04,4,FA,3835,4628,NN,Semillas,Poder + Peso,Trigo Candeal,58200.0,2025
2025-03-21,419607,1702.0,2025-04-04,6311,2025-04-04,4,FA,3830,62,NN,Semillas,Alfalfa,Alfalfa,47900.0,2025
2025-03-21,419608,1702.0,2025-04-04,6310,2025-04-04,4,FA,3830,62,NN,Semillas,Alfalfa,Alfalfa,47900.0,2025
2025-03-21,419620,1704.0,2025-03-31,6279,2025-01-04,4,FA,3822,981,NN,Semillas,Fuerza Total,Moha,57100.0,2025
2025-03-25,419737,1706.0,2025-04-01,6298,2025-04-04,4,FA,3831,392,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-25,419738,1706.0,2025-04-01,6297,2025-04-04,4,FA,3831,392,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-25,419739,1706.0,2025-04-01,6296,2025-04-04,4,FA,3831,392,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-25,419740,1706.0,2025-04-01,6295,2025-04-04,4,FA,3831,392,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-25,419741,1706.0,2025-04-01,6294,2025-04-04,4,FA,3831,392,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-25,419742,1706.0,2025-04-01,6293,2025-04-04,4,FA,3831,392,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-26,419847,1707.0,2025-04-10,6329,2025-04-14,4,FA,3848,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-26,419848,1707.0,2025-04-10,6328,2025-04-14,4,FA,3848,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-26,419849,1707.0,2025-04-10,6327,2025-04-14,4,FA,3848,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-26,419850,1707.0,2025-04-10,6326,2025-04-14,4,FA,3848,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-03-26,419851,1707.0,2025-04-07,6316,2025-04-14,4,FA,3848,62,NN,Semillas,Melilotus Albus,Melilotus Albus,47900.0,2025
2025-03-26,419852,1707.0,2025-04-10,6331,2025-04-14,4,FA,3848,62,NN,Semillas,Semilla Vital,Avena Blanca / Amarilla/ Byzantina,82000.0,2025
2025-03-26,419853,1707.0,2025-04-10,6330,2025-04-14,4,FA,3848,62,NN,Semillas,Semilla Vital,Avena Blanca / Amarilla/ Byzantina,82000.0,2025
2025-03-27,419889,1708.0,2025-04-04,6302,2025-04-04,4,FA,3829,25,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-27,419894,1708.0,2025-04-04,6301,2025-04-04,4,FA,3829,25,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-27,419914,1708.0,2025-04-04,6300,2025-04-04,4,FA,3829,25,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-27,420313,1709.0,2025-04-04,6306,2025-04-04,4,FA,3833,1856,NN,Semillas,Calidad Trigo/Soja,Trigo,75000.0,2025
2025-03-27,420314,1709.0,2025-04-04,6305,2025-04-04,4,FA,3833,1856,NN,Semillas,Calidad Trigo/Soja,Trigo,75000.0,2025
2025-03-27,420315,1709.0,2025-04-04,6304,2025-04-04,4,FA,3833,1856,NN,Semillas,Calidad Trigo/Soja,Trigo,75000.0,2025
2025-03-27,420316,1709.0,2025-04-04,6303,2025-04-04,4,FA,3833,1856,NN,Semillas,Calidad Trigo/Soja,Trigo,75000.0,2025
2025-03-27,420317,1710.0,2025-04-04,6309,2025-04-04,4,FA,3836,5057,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-27,420318,1710.0,2025-04-04,6308,2025-04-04,4,FA,3836,5057,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-28,420346,1711.0,2025-04-04,6307,2025-04-04,4,FA,3837,5087,NN,Semillas,Doble Poder,Trigo,50000.0,2025
2025-03-28,420433,1712.0,2025-04-01,6289,2025-04-04,4,FA,3834,4281,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420434,1713.0,2025-04-01,6292,2025-04-04,4,FA,3832,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420435,1713.0,2025-04-01,6291,2025-04-04,4,FA,3832,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420436,1713.0,2025-04-01,6290,2025-04-04,4,FA,3832,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420437,1713.0,2025-04-04,6315,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420438,1713.0,2025-04-04,6314,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420439,1713.0,2025-04-04,6313,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420440,1713.0,2025-04-04,6312,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420441,1713.0,2025-04-09,6320,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420442,1713.0,2025-04-09,6319,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,50999.999,2025
2025-03-28,420443,1713.0,2025-04-09,6318,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420444,1713.0,2025-04-09,6317,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420445,1713.0,2025-04-10,6325,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420446,1713.0,2025-04-10,6324,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420447,1713.0,2025-04-10,6323,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420448,1713.0,2025-04-10,6322,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-03-28,420449,1713.0,2025-04-10,6321,2025-04-14,4,FA,3846,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-04-04,420489,1716.0,2025-04-11,6334,2025-04-14,4,FA,3847,985,NN,Semillas,Fuerza Total Curado,Trigo,66100.0,2025
2025-04-04,420490,1716.0,2025-04-11,6333,2025-04-14,4,FA,3847,985,NN,Semillas,Fuerza Total Curado,Trigo,66100.0,2025
2025-04-22,421636,1723.0,2025-05-09,6394,2025-05-09,4,FA,3902,62,NN,Semillas,Vicia,Vicia,47900.0,2025
2025-04-22,421637,1724.0,2025-05-05,6372,2025-05-09,4,FA,3903,2801,NN,Semillas,Fuerza Total,Centeno,57100.0,2025
2025-04-24,421687,1725.0,2025-05-26,6472,2025-05-30,4,FA,3951,2892,NN,Semillas,Gatton Panic,Gatton Panic,82000.0,2025
2025-04-24,421688,1725.0,2025-05-26,6471,2025-05-30,4,FA,3951,2892,NN,Semillas,Gatton Panic,Gatton Panic,82000.0,2025
2025-04-24,421689,1725.0,2025-05-26,6470,2025-05-30,4,FA,3951,2892,NN,Semillas,Gatton Panic,Gatton Panic,82000.0,2025
2025-04-24,421690,1725.0,2025-05-26,6469,2025-05-30,4,FA,3951,2892,NN,Semillas,Gatton Panic,Gatton Panic,82000.0,2025
2025-04-24,421786,1726.0,2025-05-05,6374,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-24,421787,1726.0,2025-05-05,6373,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-29,421811,1728.0,2025-05-07,6377,2025-05-09,4,FA,3906,981,NN,Semillas,Fuerza Total,Soja,57100.0,2025
2025-04-29,421812,1728.0,2025-05-07,6376,2025-05-09,4,FA,3906,981,NN,Semillas,Fuerza Total,Soja,57100.0,2025
2025-04-30,421846,1729.0,2025-05-08,6385,2025-05-09,4,FA,3901,714,NN,Semillas,Semilla Vital Para Soja,Soja,82000.0,2025
2025-04-30,421847,1729.0,2025-05-08,6384,2025-05-09,4,FA,3901,714,NN,Semillas,Semilla Vital Para Soja,Soja,82000.0,2025
2025-04-30,421848,1729.0,2025-05-08,6383,2025-05-09,4,FA,3901,714,NN,Semillas,Semilla Vital Para Soja,Soja,82000.0,2025
2025-04-30,421849,1729.0,2025-05-08,6382,2025-05-09,4,FA,3901,714,NN,Semillas,Semilla Vital Para Soja,Soja,82000.0,2025
2025-04-30,421850,1729.0,2025-05-08,6381,2025-05-09,4,FA,3901,714,NN,Semillas,Semilla Vital Para Soja,Soja,82000.0,2025
2025-04-30,421880,1730.0,2025-05-08,6393,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421881,1730.0,2025-05-08,6392,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421882,1730.0,2025-05-08,6391,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421883,1730.0,2025-05-08,6390,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421884,1730.0,2025-05-08,6389,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421885,1730.0,2025-05-08,6388,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421886,1730.0,2025-05-08,6387,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421887,1730.0,2025-05-08,6386,2025-05-09,4,FA,3904,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-04-30,421888,1731.0,2025-05-12,6419,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421889,1731.0,2025-05-12,6418,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421890,1731.0,2025-05-12,6417,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421891,1731.0,2025-05-12,6416,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421892,1731.0,2025-05-12,6415,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421893,1731.0,2025-05-12,6414,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421894,1731.0,2025-05-12,6413,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421895,1731.0,2025-05-12,6412,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421896,1731.0,2025-05-12,6411,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-04-30,421897,1731.0,2025-05-12,6410,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,92700.0,2025
2025-05-02,421902,1732.0,2025-05-09,6408,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421903,1732.0,2025-05-09,6407,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421904,1732.0,2025-05-09,6406,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421905,1732.0,2025-05-09,6405,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421906,1732.0,2025-05-09,6404,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421907,1732.0,2025-05-09,6403,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421908,1732.0,2025-05-09,6402,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421909,1732.0,2025-05-09,6401,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119399.999,2025
2025-05-02,421910,1732.0,2025-05-09,6400,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421911,1732.0,2025-05-09,6399,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421912,1732.0,2025-05-09,6398,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421913,1732.0,2025-05-09,6397,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421914,1732.0,2025-05-09,6396,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421915,1732.0,2025-05-13,6420,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-02,421916,1733.0,2025-05-16,6431,2025-05-16,4,FA,3913,62,NN,Semillas,Alfalfa,Alfalfa,83700.0,2025
2025-05-02,421917,1733.0,2025-06-02,6476,2025-06-02,4,FA,3957,62,NN,Semillas,Cebadilla Criolla,Cebadilla Criolla,47900.0,2025
2025-05-02,421918,1733.0,2025-05-15,6425,2025-05-16,4,FA,3913,62,NN,Semillas,Avena Blanca / Amarilla/ Byzantina,Avena Blanca / Amarilla/ Byzantina,47900.0,2025
2025-05-02,421919,1733.0,2025-05-12,6409,2025-05-16,4,FA,3913,62,NN,Semillas,Centeno,Centeno,47900.0,2025
2025-05-02,421920,1732.0,2025-05-09,6395,2025-05-16,4,FA,3916,522,NN,Semillas,Trigo,Trigo,119400.0,2025
2025-05-05,421963,1734.0,2025-05-07,6375,2025-05-09,4,FA,3905,4281,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-05,421964,1735.0,2025-05-13,6421,2025-05-16,4,FA,3911,4339,NN,Semillas,Soja,Soja,37800.0,2025
2025-05-06,422064,1736.0,2025-05-08,6380,2025-05-09,4,FA,3900,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-06,422065,1736.0,2025-05-08,6379,2025-05-09,4,FA,3900,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-06,422066,1736.0,2025-05-08,6378,2025-05-09,4,FA,3900,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-07,422069,1737.0,2025-05-15,6430,2025-05-16,4,FA,3914,4738,NN,Semillas,Trigo,Trigo,50000.0,2025
2025-05-07,422070,1738.0,2025-05-15,6426,2025-05-16,4,FA,3915,4664,NN,Semillas,Soja,Soja,75000.0,2025
2025-05-08,422074,1739.0,2025-05-16,6437,2025-05-20,4,FA,3933,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-05-08,422075,1739.0,2025-05-16,6436,2025-05-20,4,FA,3933,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-05-08,422076,1739.0,2025-05-16,6435,2025-05-20,4,FA,3933,392,NN,Semillas,Soja,Soja,75000.0,2025
2025-05-08,422077,1739.0,2025-05-20,6440,2025-05-20,4,FA,3934,392,NN,Semillas,Trigo,Trigo,50000.0,2025
2025-05-08,422100,1740.0,2025-05-16,6434,2025-05-20,4,FA,3936,981,NN,Semillas,Fuerza Total,Soja,57100.0,2025
2025-05-08,422101,1740.0,2025-05-16,6433,2025-05-20,4,FA,3936,981,NN,Semillas,Fuerza Total,Soja,57100.0,2025
2025-05-08,422211,1741.0,2025-05-16,6432,2025-05-20,4,FA,3935,4943,NN,Semillas,Soja,Soja,37800.0,2025
2025-05-12,422227,1742.0,2025-05-20,6439,2025-05-20,4,FA,3932,1161,NN,Semillas,Trigo,Trigo,75000.0,2025
2025-05-12,422228,1742.0,2025-05-20,6438,2025-05-20,4,FA,3932,1161,NN,Semillas,Trigo,Trigo,75000.0,2025
2025-05-12,422229,1743.0,2025-05-14,6424,2025-05-16,4,FA,3912,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-12,422230,1743.0,2025-05-14,6423,2025-05-16,4,FA,3912,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-12,422231,1743.0,2025-05-14,6422,2025-05-16,4,FA,3912,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-13,422294,1744.0,2025-05-15,6429,2025-05-16,4,FA,3912,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-13,422295,1744.0,2025-05-15,6428,2025-05-16,4,FA,3912,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
2025-05-13,422296,1744.0,2025-05-15,6427,2025-05-16,4,FA,3912,1328,NN,Semillas,Gatton Panic,Gatton Panic,51000.0,2025
